,Reviews,Sentiment
627,"<div class=""text show-more__control"">The best ending to finalize the mcu sequels. Love everything about it.</div>",Positive
628,"<div class=""text show-more__control"">9/10 - an impressive cast list, an enthralling storyline, and an epic end to an era enables this superhero flick to stand out among the increasing monotony of the genre</div>",Positive
629,"<div class=""text show-more__control"">Truly epic and incredible experience worth every penny</div>",Positive
630,"<div class=""text show-more__control"">I really really enjoyed this movie.
At first I asked myself do I want to sit through a 3 hour movie...? The answer was yes and boy am I happy with the results.
The moment the movie started I was hooked. The pace of the movie started off slow and picked up as the film went on. Even during the slow moments I didn't want to move and miss anything. You can really tell when actors, Directors and everyone else who works on the production of a film put in their maximum efforts. This was one of those movies.
This was very well made and I cannot wait to see what is next for marvel.</div>",Positive
631,"<div class=""text show-more__control"">I watched this and it gave me what I wanted without overblowing the movie with too many subplots. Other than the time travel aspect of the movie, even though any movie with time travel can be scrutinized it is a great film.</div>",Positive
632,"<div class=""text show-more__control"">No post credit seen. Thats why i rate only 9. Rest is amazing. I love the way of writing of film.</div>",Positive
633,"<div class=""text show-more__control"">Exhilarating, breathtaking culmination to the Infinity Saga delivers in every way.</div>",Positive
634,"<div class=""text show-more__control"">That was the fantastic , amazing movie of their time</div>",Positive
635,"<div class=""text show-more__control"">I really really enjoyed this movie.
At first I asked myself do I want to sit through a 3 hour movie...? The answer was yes and boy am I happy with the results.
The moment the movie started I was hooked. The pace of the movie started off slow and picked up as the film went on. Even during the slow moments I didn't want to move and miss anything. You can really tell when actors, Directors and everyone else who works on the production of a film put in their maximum efforts. This was one of those movies.
This was very well made and I cannot wait to see what is next for marvel.</div>",Positive
636,"<div class=""text show-more__control"">I watched this and it gave me what I wanted without overblowing the movie with too many subplots. Other than the time travel aspect of the movie, even though any movie with time travel can be scrutinized it is a great film.</div>",Positive
637,"<div class=""text show-more__control"">So much to see here, lots going on. First movie in years where I did not allow myself a 5 minute potty break. amazing and original and impactful. the best!</div>",Positive
638,"<div class=""text show-more__control"">The best ending to finalize the mcu sequels. Love everything about it.</div>",Positive
639,"<div class=""text show-more__control"">9/10 - an impressive cast list, an enthralling storyline, and an epic end to an era enables this superhero flick to stand out among the increasing monotony of the genre</div>",Positive
640,"<div class=""text show-more__control"">Truly epic and incredible experience worth every penny</div>",Positive
641,"<div class=""text show-more__control"">It was a cool movie and intresting. Not surprised it smashed box office records. RIP Stan Lee</div>",Positive
642,"<div class=""text show-more__control"">The movie has a ton of plotholes and things that you'll think about after the movie. That being said you should enjoy this movie if you're a Marvel fan. Many great actors, superheroes, action, etc. Must watch if you've been keeping up with all of the other MCU movies.</div>",Positive
643,"<div class=""text show-more__control"">I 100% didn't feel that this movie is 3h long, Though this will be good to watch at home, Endgame is one of those movies that was made to be a cinema experience, in 3D or not (but it was better in 3D). I believe in most of the developments and paths the characters chose. For a movie with so many characters and converging plots, Endgame doesn't feel too packed.</div>",Positive
644,"<div class=""text show-more__control"">This was obviously the best MCU film to date and im pretty sure everybody that saw this can agree. Without spoiling it there are some very sad moments but thats the most i can say. The whole story was great and it was just as good as any other great Marvel film. Even being a non-marvel kinda guy i actually liked the whole avengers series and i thought this was a good end to this 4 movie series. Watching these movies changed my mind about the whole MCU movies and i thought they were cool. Still not a huge fan but i enjoyed them for the most part. This movie is just a legend, enough said.</div>",Positive
645,"<div class=""text show-more__control"">Amazing how Marvel has created this cinematic universe. So many good stories, all connected. This movie was long but great to watch.</div>",Positive
646,"<div class=""text show-more__control"">It might just be a tiny,teensy,little bit overrated.like0.001%</div>",Positive
647,"<div class=""text show-more__control"">That was my best experience from Avengers, Great Great Everything was great</div>",Positive
648,"<div class=""text show-more__control"">I'm not fan of this kind of movies. My hasband made me to watch it in cinema.
All I can say Chris Pratt fantastic actor, very talented</div>",Positive
649,"<div class=""text show-more__control"">Avengers: Endgame brilliantly brings our heroes back again for a movie that fans all over the world were waiting for after the events of Avengers: Infinity War. After waiting for this movie to come to cinemas for a year I am happy to say that Endgame kept me on the edge of my seat from the get go. From beginning, middle and end I was always waiting for the next moment to occur with anxious breathing and nervous sweating because I truly wanted the heroes I have grown up watching to make it out alive. This movie is almost perfect and if you have not seen this movie yet or haven't seen the rest of the Marvel series yet (some how)! Then you must watch this movie A.S.A.P when you have time because movies like this are a once in a lifetime opportunity to see and it would be horrible if you missed out. So, grab your favourite drink and get ready for 3 hours of nail biting, nervous sweating fun!</div>",Positive
650,"<div class=""text show-more__control"">One of the best superhero movies. But didn't like it as much as Infinity War or Dark Phoenix.</div>",Positive
651,"<div class=""text show-more__control"">The best movie of marvell universe I only can say it's awesome</div>",Positive
652,"<div class=""text show-more__control"">I think how viewers receive this movie is dependent upon when you were born. I was 12 years old and glued to our big screen color TV on 9/8/66 for the premier of Star Trek. I still have my Leonard Nimoy autographed fan club membership cards from 1966-69. I was in the audience in 1977 opening weekend of Star Wars after a 3+ hour wait in line. What the Marvel team created here was nothing short of spectacular. To bring these characters to life, weave their stories together bringing some to a close and launching others while still managing to cross the T and for the I, well that's epic. I've experienced a few.</div>",Positive
653,"<div class=""text show-more__control"">Captain America can still come back to the body age we remember as Chris Evans, even though he went back in time and started again in his life with Peggy Carter and naturally aged! With using the quantum tunnel and suit, set in a experiment by the Hulk, it worked with Scott Lang, who became a old man and a child!</div>",Positive
654,"<div class=""text show-more__control"">A thriller story following the continuation of infinity war . We a introduced to a new avenger who just might be the strongest yet.This is the end game</div>",Positive
655,"<div class=""text show-more__control"">The MCU's long goodbye to the Avengers comes off as truly epic and thunderously exciting.they have somehow brought 10 years of story and character to a natural, satisfying conclusion
Well Done 👏🏽 👏🏽 👏🏽</div>",Positive
656,"<div class=""text show-more__control"">I think how viewers receive this movie is dependent upon when you were born. I was 12 years old and glued to our big screen color TV on 9/8/66 for the premier of Star Trek. I still have my Leonard Nimoy autographed fan club membership cards from 1966-69. I was in the audience in 1977 opening weekend of Star Wars after a 3+ hour wait in line. What the Marvel team created here was nothing short of spectacular. To bring these characters to life, weave their stories together bringing some to a close and launching others while still managing to cross the T and for the I, well that's epic. I've experienced a few.</div>",Positive
657,"<div class=""text show-more__control"">The best movie of marvell universe I only can say it's awesome</div>",Positive
658,"<div class=""text show-more__control"">One of the best superhero movies. But didn't like it as much as Infinity War or Dark Phoenix.</div>",Positive
659,"<div class=""text show-more__control"">Avengers: Endgame brilliantly brings our heroes back again for a movie that fans all over the world were waiting for after the events of Avengers: Infinity War. After waiting for this movie to come to cinemas for a year I am happy to say that Endgame kept me on the edge of my seat from the get go. From beginning, middle and end I was always waiting for the next moment to occur with anxious breathing and nervous sweating because I truly wanted the heroes I have grown up watching to make it out alive. This movie is almost perfect and if you have not seen this movie yet or haven't seen the rest of the Marvel series yet (some how)! Then you must watch this movie A.S.A.P when you have time because movies like this are a once in a lifetime opportunity to see and it would be horrible if you missed out. So, grab your favourite drink and get ready for 3 hours of nail biting, nervous sweating fun!</div>",Positive
660,"<div class=""text show-more__control"">I'm not fan of this kind of movies. My hasband made me to watch it in cinema.
All I can say Chris Pratt fantastic actor, very talented</div>",Positive
661,"<div class=""text show-more__control"">It might just be a tiny,teensy,little bit overrated.like0.001%</div>",Positive
662,"<div class=""text show-more__control"">That was my best experience from Avengers, Great Great Everything was great</div>",Positive
663,"<div class=""text show-more__control"">It was a cool movie and intresting. Not surprised it smashed box office records. RIP Stan Lee</div>",Positive
664,"<div class=""text show-more__control"">The movie has a ton of plotholes and things that you'll think about after the movie. That being said you should enjoy this movie if you're a Marvel fan. Many great actors, superheroes, action, etc. Must watch if you've been keeping up with all of the other MCU movies.</div>",Positive
665,"<div class=""text show-more__control"">I 100% didn't feel that this movie is 3h long, Though this will be good to watch at home, Endgame is one of those movies that was made to be a cinema experience, in 3D or not (but it was better in 3D). I believe in most of the developments and paths the characters chose. For a movie with so many characters and converging plots, Endgame doesn't feel too packed.</div>",Positive
666,"<div class=""text show-more__control"">This was obviously the best MCU film to date and im pretty sure everybody that saw this can agree. Without spoiling it there are some very sad moments but thats the most i can say. The whole story was great and it was just as good as any other great Marvel film. Even being a non-marvel kinda guy i actually liked the whole avengers series and i thought this was a good end to this 4 movie series. Watching these movies changed my mind about the whole MCU movies and i thought they were cool. Still not a huge fan but i enjoyed them for the most part. This movie is just a legend, enough said.</div>",Positive
667,"<div class=""text show-more__control"">Amazing how Marvel has created this cinematic universe. So many good stories, all connected. This movie was long but great to watch.</div>",Positive
668,"<div class=""text show-more__control"">So much to see here, lots going on. First movie in years where I did not allow myself a 5 minute potty break. amazing and original and impactful. the best!</div>",Positive
669,"<div class=""text show-more__control"">The best ending to finalize the mcu sequels. Love everything about it.</div>",Positive
670,"<div class=""text show-more__control"">9/10 - an impressive cast list, an enthralling storyline, and an epic end to an era enables this superhero flick to stand out among the increasing monotony of the genre</div>",Positive
671,"<div class=""text show-more__control"">Truly epic and incredible experience worth every penny</div>",Positive
672,"<div class=""text show-more__control"">I really really enjoyed this movie.
At first I asked myself do I want to sit through a 3 hour movie...? The answer was yes and boy am I happy with the results.
The moment the movie started I was hooked. The pace of the movie started off slow and picked up as the film went on. Even during the slow moments I didn't want to move and miss anything. You can really tell when actors, Directors and everyone else who works on the production of a film put in their maximum efforts. This was one of those movies.
This was very well made and I cannot wait to see what is next for marvel.</div>",Positive
673,"<div class=""text show-more__control"">I watched this and it gave me what I wanted without overblowing the movie with too many subplots. Other than the time travel aspect of the movie, even though any movie with time travel can be scrutinized it is a great film.</div>",Positive
674,"<div class=""text show-more__control"">No post credit seen. Thats why i rate only 9. Rest is amazing. I love the way of writing of film.</div>",Positive
675,"<div class=""text show-more__control"">Exhilarating, breathtaking culmination to the Infinity Saga delivers in every way.</div>",Positive
676,"<div class=""text show-more__control"">That was the fantastic , amazing movie of their time</div>",Positive
677,"<div class=""text show-more__control"">Though I am not the biggest fan of Marvel movies, I can say without a doubt that this had the most epic finale in a movie ever. This was not a movie. This was an experience, an event. This was a fantastic end to a decade of generation-defining super hero movies. This was a movie to remember. Also, the credits were very touching (it may be a weird note, but they are great).<br/><br/>Though I will say this movie was a little too long, and Thanos felt a little less emotional real than he was in Infinity War. Also, it was very overwhelming in scope for such a long time, I was actually dizzy afterwards.</div>",Positive
678,"<div class=""text show-more__control"">This movie was a great ending to the arc of the franchise. Full of action some comedy and over all great production.</div>",Positive
679,"<div class=""text show-more__control"">Simple movie and weird.
End Game? Seriously? Looks like how "" End"" //</div>",Positive
680,"<div class=""text show-more__control"">There is no way to describe my emotions for that movie , Oh i love it very much , Best 3 hours in marvel's movie , I can't think that there is someone perfect for tony stark, Iron Man except Robert Downey Jr. he was in a great performance for their character and everyone was perfect I really love that movie but I will give it a 9.5/10 , I really loved infinity war more but this was an epic movie , part of the journey is the end , I love you 3000 Iron Man
Thank you Marvel (:</div>",Positive
681,"<div class=""text show-more__control"">The movie starts with a recap of Infinity wars (Thanos' snap) and its aftermath but soon shifts to the real motive of the movie. The pace of the movie is perfect with emotional moments throughout. The characters are all well developed. The war scene gives you goosebumps; the theme music is awesome and the VFX freaking good. The ending will make you cry. I would definitely rewatch the movie!</div>",Positive
682,"<div class=""text show-more__control"">As a big fan of the MCU I knew I would enjoy this movie. What I didn't realize was how much more Endgame is than just an action movie! There were a LOT of laughs and many more tears than I was prepared for. It was long and overly dramatic in many parts but what a ride!!</div>",Positive
683,"<div class=""text show-more__control"">Such a great film, great emotion and realism that captivates for the duration of the long run time.</div>",Positive
684,"<div class=""text show-more__control"">Not perfect, but still one of the best action films I've ever seen (alongside Infinity Wars) and the only film I've watched twice at the cinema. In a word, epic.</div>",Positive
685,"<div class=""text show-more__control"">Love it. Everything about it is amazing movie of the year</div>",Positive
686,"<div class=""text show-more__control"">I had intentions of what I wanted to see going into #avengersendgame, and after seeing the movie I was very pleased. The MCU knows how to bring the characters to life in a cinematic fashion that exceeded my expectations 100 times over. After investing so much in the characters for the 20 some odd movies I got emotional but a good a good emotional. I know realize why I got into film because I like telling stories that have heart. I give #avengersendgame a 9 and a half out of 10. Keep the MCU going bringing our childhood to life.</div>",Positive
687,"<div class=""text show-more__control"">I liked how this movie pays tribute to all previous films either by showing similar scenes or dialogues</div>",Positive
688,"<div class=""text show-more__control"">The movie awesome don't miss out especially for marvel fans . For general audience also this movie will give a fantastic experience, the core of the movie is the climax, this movie have a ultimate and emotional ending from other 22 marvel movies.</div>",Positive
689,"<div class=""text show-more__control"">The CGI part is messy but the Avenger lovers would like it.</div>",Positive
690,"<div class=""text show-more__control"">""Avengers: Endgame"" is the eagerly awaited one, has a good amount of emotions in it, making you highly emotional in the final scenes.<br/><br/>It is very effective, though it takes momentum in the final hour, building the story in the first half.To read full click Here</div>",Positive
691,"<div class=""text show-more__control"">I want to give it 10 stars but the fact that it has to force some political views (ex. The clearly forced all female Avenger scene) means it doesn't deserve a 10 star rating.</div>",Positive
692,"<div class=""text show-more__control"">Avengers Endgame is a perfect culmination of the 11 years of build up and 21 movies. In this movie they showcases us on how our main heroes dealt with the traumatizing event of Infinity War and how the cope and dealt this situation. I never ever cry in movies but my god, this one almost did. I won't give away anything, but the ending of 2 characters in this movie made me cry and put a smile on my face because of how right and perfect it is. This is by no means a perfect movie but it is a perfect ending. I gave it 10 Stars because of how I resonate with this film and how it ends the Marvel Cinematic Universe so perfectly.</div>",Positive
693,"<div class=""text show-more__control"">I will not call it a fitting ending.. but it was definitely beautiful. The movie ensures that every character is given enough space, but not too much. The ending battle is epic! But what stole my heart was the credits. It's a must watch for the franchisee fans.</div>",Positive
694,"<div class=""text show-more__control"">If you're going to watch this movie, avoid any spoilers, even spoiler free reviews.
Which is why I'm not going to say anything about the movie. Not even my opinion. All I'm going to say is:<br/><br/>The crowd applauded 3 times during the movie, and stood up to clap their hands after. This I have never witnessed in a Dutch cinema. Dutch crowds aren't usually passionate about this. I checked the row where I was sitting, and people were crying. After the movie, I was seeing people with smudged mascara. That's all I have to say about the movie.</div>",Positive
695,"<div class=""text show-more__control"">Man! I thought Infinity War was off the hook, but this one...
A perfect compliment to a two part epic. It was what I thought it was going to be, a lot of talk, a lot of planning, but amazingly it was not boring. Not for one second!
Infinity War was the moment we were all waiting for and then they tell us they are going to split it into two films. End Game could have gone south with this choice, but it did not. It's always exciting, especally if you are a comic book fan or have been watching these movies for now eleven years.
Don't want to say too much, but shine a light on Robert Downey Jr. who got to perfect his Iron Man persona to the point where Hugh Jackman can't even surpass him. Captain American is giving all us FanBoys everything we ever wanted to see and Thor...underperforms with hilarious results (and hopefully will create 2019's most popular costume for a certain type of man). Loved Mark Rufflo in this film and Thanos baby, still the baddest villain around.
It's fun it's dramatic, it's like Lord of the Rings with one less movie. Three hours well worth the ticket.
Stan Lee would be proud! Nuff said!</div>",Positive
696,"<div class=""text show-more__control"">It's just a masterpiece, everything is looking pretty good!</div>",Positive
697,"<div class=""text show-more__control"">And some parts brought me to tears. The cast was phenomenal and I think every superhero got to have their spotlight.</div>",Positive
698,"<div class=""text show-more__control"">I think that this might be even better than infinity war, everyone gets a moment to shine, the ending is spectacular and it might be one of the best films in the Marvel cinematic universe (can't beat guardians of the galaxy though).</div>",Positive
699,"<div class=""text show-more__control"">A wonderful and amazing movie for all the fans.
So much emotions, so many nostalgic moments, and action, humor, drama! We get to see all the superheroes and some more loveable characters.
I feel sorry for those who try to find scientific logic in a movie about superheros. You really need to focus on what's important.
Just enjoy!</div>",Positive
700,"<div class=""text show-more__control"">I appreciate many desperate people want to seem ""edgy"" or ""alternative"" by defining themselves as ""different"" but really, you come off as nothing more than the representation of inadequacy. I'm not suggesting you need to love this movie or that you can't find fault, but what this and it's predecessor, Infinity War, achieved; not only in cinema, but storytelling as a whole, is laudable. This is not a stand-alone movie and requires some foreknowledge, but it's an accomplished endgame of a movie arc of over 10 years unlike any other in movie history</div>",Positive
701,"<div class=""text show-more__control"">THE best movie series ever! So touching at the end but full of action during whole time. End of a great story!</div>",Positive
702,"<div class=""text show-more__control"">Epic
historic
beautiful
BIG
Marvel Celebrates Film Journey Reaffirming All American Superhero Myth</div>",Positive
703,"<div class=""text show-more__control"">Good movie will watch again very fun easy to watch</div>",Positive
704,"<div class=""text show-more__control"">If you say it's boring then it means that you don't understand the marvel story.It is 3 hours but it feel like 1 hour if you understand the concept.Of you say dark Phoenix means you like Xmen than the marvel phase 4</div>",Positive
705,"<div class=""text show-more__control"">For many years I have been watching every story of Marvel, the last one with a lot of interest. There can't be a better ending. Thank you Marvel...</div>",Positive
706,"<div class=""text show-more__control"">I would have tweaked little things here and there but overall this film can only be described as Phenomenal.</div>",Positive
707,"<div class=""text show-more__control"">The real movie was gr8. Best work ever done by marvels</div>",Positive
708,"<div class=""text show-more__control"">To all the people who rated this 1 or 2 stars...WHAT MOVIE did you watch? Just to hear Cap say ""Avengers Assemble"" alone makes this epic...remember the question Mr. Hand asked his class when so many failed the test? This is a great film, action, humor, emotion...all on display...</div>",Positive
709,"<div class=""text show-more__control"">It is a beautiful film and worth watching and has a special artistic touch I swear.....
Reda El Alaoui</div>",Positive
710,"<div class=""text show-more__control"">Watched crying and over and over!<br/><br/>This is one of the best movies in the m marvel universe, I will never forget this movie.</div>",Positive
711,"<div class=""text show-more__control"">You obviously didn't understand the film if you hate it.</div>",Positive
712,"<div class=""text show-more__control"">Yes I gave this movie a ten ... like i gave to Good Fellas or Casino or Aliens or Terminator 2.
Why ? Because this movie is one of the best actions movies ever... CGI ... Actors... Story Directors ... are incredible.
Yes it cost 360.000.000 USD ... the most expensive movie ever ... but at least they made an incredible Superhero Movie ... Marvel understood from the beginning how to make an entertaining film. I like Zack Snyder but the DC Comics movies are just trying it to make it serious ...
Come one we want fights and funny conversations like in the comics ... The Story might be not 100 % in line or believable yeah give me a break we are talking about Superheros here ... they can do anything :)
I am now waiting for the 4 Bluray Box for the Avengers and the 3 Bluray Boy of Captain America ...
For me it ended now .... Great experience ... and I think it will take mabe some decades before they can do somethng like this again.</div>",Positive
713,"<div class=""text show-more__control"">I can't say more than that I have enjoyed every single second! People and even some critics can't stop complaining about the length of this movie, which doesn't line up to the fact that this is the end (together with far from home) of an era containing 22 movies! What else is there to say? Well, I didn't have such a great time in cinema for a year, the last one was Infinity War;)
To come to an end: Every emotion was affected by this movie, literally EVERY emotion! From joy to anger, over to fear, ending in sadness...This is one of the best movies in the past 7 years! So if you haven't seen it yet: Go ahead!!!</div>",Positive
714,"<div class=""text show-more__control"">I'm assuming the low ratings are by comic book nerds. This movie was amazing. A laughed out loud, by myself, many times and cried a lot. I'm really surprised by how much considering this is just a block buster super hero movie. The thing is, I actually like movies. And I know they are entertainment. Are there holes in the time travel plot? Sure, but who cares. Just use your imagination to fill in the holes. Or don't think about it too much. It's not real life folks. I'm just grateful I live in the exact period of time where movies like this are possible. It's amazing what they can do. Imagine someone from the 1920's or 1820's saw this? Be grateful. This movie was a masterpiece. If you want less plot holes, watch a film, or read a book. This is a movie. And a damn good one.</div>",Positive
715,"<div class=""text show-more__control"">Just like my headline says. Watch this masterpiece for the love of God! This and infinity war are on totally different levels to any other super hero film. And this goes one level better than infinity war, absolutely fantastic.</div>",Positive
716,"<div class=""text show-more__control"">What do I say this movie in incredible I started watching marvel movies around when the first avengers movie came out ever sense I seen everyone of them</div>",Positive
717,"<div class=""text show-more__control"">This film is very, very great and is the end of 10 years of a series of superheroes. Thanks Marvel</div>",Positive
718,"<div class=""text show-more__control"">Best superhero movie created ever it has besrt screenplay, story, action and full entertainment like a perfect package</div>",Positive
719,"<div class=""text show-more__control"">Wow, just Wow! This movie has it all and needs to be watched PERIOD!!</div>",Positive
720,"<div class=""text show-more__control"">Omg, marvel smashed it with his one, such a great ending even tho I cried and hated it in my heart (lol), buf after a bit of time and understanding the impact it had. It was for the best. Hope to see the greatest character come back some day or get his own movie.</div>",Positive
721,"<div class=""text show-more__control"">Im happy to see finale like that , goodbye Avengers ;(</div>",Positive
722,"<div class=""text show-more__control"">Avengers endgame is the end of the infinity saga and it is the perfect ending. I may not be good with words but this movie was amazing! I am seeing it again tomorow for the 7th time! It is a little slow in the first hour, but it makes up for it because I am invested in these characters. I am happy with what they did with Thor and hulk because it makes sense in the context of their character ark. Thanos in this movie is not as good as he is in infinity war but that was the same with the heroes. Captain America for example was not very good in infinity war but now he is amazing in endgame. People like infinity war for the villain, and I think people should like endgame for the heroes. After all, these are superHERO movies!</div>",Positive
723,"<div class=""text show-more__control"">Just wow. I have watched every Marvel movie from the very beginning, and after I literally bawled through the end of Infinity War, I couldn't wait to see how this amazing saga would end in Endgame. And it certainly didn't disappoint. I absolutely LOVED the movie. It had many hilarious moments, great CGI, and some really heartbreaking and heartwarming moments which literally brought me to tears. A true credit to the creators of this film and the actors too. If you haven't yet seen it, ENJOY.</div>",Positive
724,"<div class=""text show-more__control"">To all the haters, sit and think about the sheer amount of story, fan service, fun, epicness and sadness that tge managed to pack into 3 hours. The Russo bros had to tie up 22 movies and that is impossible, yet they pretty much pulled it off, anyone who says the price of admission wasn't worth it just for the Captain America scenes alone may as well stop watching movies. This is a tough act to follow, and a far more worthy record holder than the blue alien pocahontas rip off ever was. Keep it up Marvel, we are eagerly waiting for the next 10 years of amazing stories.</div>",Positive
725,"<div class=""text show-more__control"">First Time i saw the movie in 3D. It was a great experience for me. It's awesome movie.
I'm a big fan of MCU.</div>",Positive
726,"<div class=""text show-more__control"">LITERALLY , one of the best movies i have seen in my entire life , filled with a tone of action and emotions . you will love avenger endgame . ' i love you 3000 '</div>",Positive
727,"<div class=""text show-more__control"">I just love this movie. Specially the climax, seriously one of the best climax I have ever seen.</div>",Positive
728,"<div class=""text show-more__control"">I just want to say how amazing this film is from start to finish. This will take you on a emotional ride.<br/><br/>You will not he disappointed</div>",Positive
729,"<div class=""text show-more__control"">I honestly can't understand how anybody could dislike this movie. It is without a doubt, one of the greatest films in history. Sure there were a few flaws, but no movie is perfect. From the character development to the action scenes to the comedy, it just succeeded all the expectations that it needed to.</div>",Positive
730,"<div class=""text show-more__control"">I don't know what should I say.. Time travel in this movie has problem. But this is the best quality of this film</div>",Positive
731,"<div class=""text show-more__control"">This is everything I needed from Endgame.a Lot of people who only watched it for the hype won't be able to enjoy the movie as much as we Marvel do. It gave the characters the ending they deserved and oh my God that last fight scene is a freaking masterpiece. I don't think any movie will ever make me feel the way I felt while watching Endgame in a decade.</div>",Positive
732,"<div class=""text show-more__control"">How you rate this other than a 10 is beyond me. I love infinity war and it's probably more #1 but this is a perfect film. I laughed,cried and cheered. The ending sets up the future movie's which I'm excited for. I'm assuming the black widow movie will be a origin story. Definitely worth watching!!!</div>",Positive
733,"<div class=""text show-more__control"">I like all those magic tricks out of from theirs hands and good teams against bad teams.</div>",Positive
734,"<div class=""text show-more__control"">Does it entertain from beginning to end? Yes. Does it makes you laugh as much as it makes you cry? Yes. Is the acting top notch? Yes. Are the special effects, score and set-pieces the absolute best modern cinema has to offer? Yes. Is the script an absolute masterpiece that makes justice to every character in it? Yes. Is it the best movie ever made? Yes.</div>",Positive
735,"<div class=""text show-more__control"">I am stunned by the 10+ years of the MCU and how they were able to bring it all together. Magnificent! However, I hate Captain Marvel. I shudder to wonder what will come of the MCU under her guidance and direction. Black Widow could have/ should have carried the torch. Please don't make any more Captain Marvel movies. I'm begging you.</div>",Positive
736,"<div class=""text show-more__control"">This is the best movie i ever watch by Marvel production, i think they never gonna pass this movie. ALL RECOMMENDATION if you're fan of superheros</div>",Positive
737,"<div class=""text show-more__control"">To say the least, it brought so many story lines together and had brought the MCU to a rebirth of sorts. Saddening parts like the loss of Tony Stark and the end of Steve Roger's reign as Captain America. 10/10 . ( I would have given it a 12/10 but the scale doesn't go high enough). Amazing, well thought out and emotional movie.</div>",Positive
738,"<div class=""text show-more__control"">Despite the negative responses from people with low IQs this movie brought the epic final battle to life! Most of the dim witted comments come from people that have no idea that you have to get from point A to point B and build a story.</div>",Positive
739,"<div class=""text show-more__control"">I never have seen any movie in life that has such a great action and awesome fantasy , I am speechless and all I can say is bravo and will done.</div>",Positive
740,"<div class=""text show-more__control"">Words can't even describe how good this movie is I love it I could watch it thousands time and probably will</div>",Positive
741,"<div class=""text show-more__control"">It's funny it's a great movie with great reviews and is highly successful, overall. But, the trolls are coming out to play on imdb today, boy. It tied up previous loose ends from past films, it had a good story that was inventive, fun and clever. It had many easter eggs tied to past films and movies and is a great superhero film and a good film, period.<br/><br/>9.4/10</div>",Positive
742,"<div class=""text show-more__control"">Let's start with this, the plot has little flaws or plot holes here and there. And if you didn't watch a whole lot of other previous MCU films. Maybe this is not for you.<br/><br/>For me, who watched every MCU movies ever produced. This one has it all.
A new take on hero movie, part of it like mission impossible. Very well thought out story. A hidden layer of means. Take its time to resolve many things, not rushing it.<br/><br/>If Ironman I is a 10, this one is a 11.</div>",Positive
743,"<div class=""text show-more__control"">Can't be over, I want more! I'll miss all of them together, fighting as one</div>",Positive
744,"<div class=""text show-more__control"">This movie was the best avengers movie and I think it wrapped up the Captain America and iron man storyline very well. This movie was very emotional. The movie did not feel like 3 hours long it felt like a one hour movie . Overall great movie and great Characters really enjoyed it.</div>",Positive
745,"<div class=""text show-more__control"">Thanx Marvel for doing such art and make it exists.</div>",Positive
746,"<div class=""text show-more__control"">We know this most best selling movie of all time... im already watching this movie more than 2 time... and never get bored</div>",Positive
747,"<div class=""text show-more__control"">Where to begin? All the callbacks and tie-ins to past MCU films are truly a celebration of the MCU. As always, the action is exciting(Although sparse) and humour cracks you up. This movie reaches a new level going into the third act, with epic moments that put a grin on your face and an ending that might just put a tear in your eye. A must watch!</div>",Positive
748,"<div class=""text show-more__control"">Thank you for 10 years of great entertainment! Loved all the 22 movies and can't wait to see the next 22.
A great ending to a 2 part movie. All was 5 stars, ALL! Masterpieces! Will rewatch all, forever... AVENGERS!</div>",Positive
749,"<div class=""text show-more__control"">Loved it so much, just can't see a story with so much depth getting better.</div>",Positive
750,"<div class=""text show-more__control"">Most electrifying scenes of all time, most emotional scenes of all time, greatest action, hardest goodbyes, comedy, tear rolling big six credits... and so much more. I just wish the writers gave Iron man and Thor their own great moments to shine during the fight with thanos.</div>",Positive
751,"<div class=""text show-more__control"">I absolutely loved this film. It was wonderful. The CGI, the special effects, the character building, the emotional intensity, and the music are all absolutely amazing. One of my favourite movies ever</div>",Positive
752,"<div class=""text show-more__control"">It perfectly concluded the movies I have been watching from the beginning. Acting was amazing, story was spectacular, and even though it was darker than most marvel movies, they still incorporated light-hearted comedy.</div>",Positive
753,"<div class=""text show-more__control"">The film claimed to be super duper buster blockbuster hit after the movie Infinity War, and kept that promise also.
Some Critics and Peoples said that the Movie is Overrated, but I can say clearly that they will definitely be DCEU fans who are saying like that for Endgame. They are just trying to undercast the grossing collection of worldwide.
Anyway, The movie is for those people who saw MCU last 22 films and awaited for the conclusion as the twist was Thanos in their every movie.
Feeling Sad for RDJ... 😭😭😭</div>",Positive
754,"<div class=""text show-more__control"">Let me start by saying THIS is how you wrap a saga!!!!
I loved this movie, it was an emotional rollercoaster from open to close, and a fitting way to pay tribute to the legend of Stan Lee.</div>",Positive
755,"<div class=""text show-more__control"">Forget people who say that this movie is crap,because the way I see it avengers endgame is the most entertaining movie in history so far.</div>",Positive
756,"<div class=""text show-more__control"">Rating 10/10
Absolute perfection end game !! Good acting performance to all the characters. Great cgi's. Truly epic &amp; perfect ending to a long journey of marvel movie. Go see it you wont regret it !! Perfection Marvel Endgame !!</div>",Positive
757,"<div class=""text show-more__control"">This movie is fun. Nerding out about the massive 23 film undertaking is fun. The storyline is fun. The character evolutions are fun.<br/><br/>End Game is an amazing addition to an already epic collection of movies. Duck the haterz 🦆</div>",Positive
758,"<div class=""text show-more__control"">Rating 10/10
Absolute perfection end game !! Good acting performance to all the characters. Great cgi's. Truly epic &amp; perfect ending to a long journey of marvel movie. Go see it you wont regret it !! Perfection Marvel Endgame !!</div>",Positive
