,Reviews,Sentiment
402,"<div class=""text show-more__control"">I'm a bit late on this, but I think the film deserves most of its critical praise. While I have minor gripes, they're nothing to write home about. I personally recommend a watch to new time DC or just Movie fans in general.</div>",Positive
403,"<div class=""text show-more__control"">It is a crime film with ordinary bottom citizens as the protagonists.The film has an excellent atmosphere of Gotham City, dark and wet roads, streets full of garbage, and the atmosphere of a hair-trigger riot.All of this fascinates me.</div>",Positive
404,"<div class=""text show-more__control"">Jakun's excellent performance and scene design are fascinating, weird, disturbing and frightening. Emotions are like roller coasters, sometimes there are many emotions. It's not a superhero movie. It's a psychological thriller. It's the best movie I've ever seen in character development.</div>",Positive
405,"<div class=""text show-more__control"">Our ever-increasing greed, occupancy and fame and fortune have led to a harsh living environment. Not an individual event. This is not God's punishment but our death. Human nature is indeed sinful, and things are not complicated. As a person, his basic needs are not much, and his source of happiness is not much. But materialistic lies engulf most people.
I have no intention of slamming the clown's victimized heart, murder, and the rich's meekness for being rich and benevolent. All of them are victims. They live in the false and unknowing hypocrisy of unconsciousness.
Everyone needs to be redeemed!</div>",Positive
406,"<div class=""text show-more__control"">A wondrous performance by Joaquin Phoenix is turned in for Joker, one that was unexpected by me for sure. The only reason I don't give it a 10 is simply because of it's desire to disconnect itself from the comics creating some holes in the potential of the future it hinted at with Batman. The story was good in and of itself and the performance by Phoenix was remarkable, just didn't like a comic book character being used effectively for marketing alone.</div>",Positive
407,"<div class=""text show-more__control"">It's either a super British movie at all, or a crime movie with ordinary underclass citizens as the main characters, which is probably the most profound analysis of human nature in all of marvel DC's movies in years. Film has a wonderful atmosphere build on Gotham, damp road, streets of rubbish, hair-trigger riots, such an environment, coupled with the miserable life, a bad day, is enough to put an honest poor people into the abyss, from rational kind a little numb and madness, and each step change is believable. Joaquin phoenix's scrawny look is heartache, and there's no doubt that his performance, ""no more clowns after heath ledger,"" is retractable</div>",Positive
408,"<div class=""text show-more__control"">This film was really good! The acting combined with the screenplay and the audio effects were somewhat unsettling, however, it worked. The tempo of the movie was another positive.</div>",Positive
409,"<div class=""text show-more__control"">The best performance. This is beauty well writter and produced. Joker is a remarkable drama by WB. Perfect interlink of the play and the crime thriller part.</div>",Positive
410,"<div class=""text show-more__control"">Phillips must be celebrated for extracting an all-time great performance out of Phoenix. Much of the film frames him in painterly portraits shot by cinematographer Lawrence Sher, highlighting his sorrowful eyes; his distinct features; and the pain on his face as he erupts into involuntary bouts of mirthless laughter. Observe how the camera switches perspective as the film goes on, surrendering its position of superiority as Arthur's transformation takes place. And do not miss the subtle shift in Phoenix's body-language, as he sheds Arthur's skin and slaps on a thick layer of clown makeup</div>",Positive
411,"<div class=""text show-more__control"">A rich tapestry of New York is on display here; the film is dripping with grime and production value. Phoenix delivers a tour de force. Bravo!</div>",Positive
412,"<div class=""text show-more__control"">I loved how the movie is made directing, acting, colors, sound track .. everything. I liked the link with Batman.
I see JOKER character from different prospective; he had very poor circumstances but he misread his own story and that is the most depressing part when you start blaming the wrong people and then start blaming everyone and hate everyone for your own decisions and mistakes.
it also draws my attention that the ones who really caused the damage are acts and appears the most helpless ""his mother""</div>",Positive
413,"<div class=""text show-more__control"">FABULOUS FILM. I never thought someone would bring the character of the Joker better than Heath Ledger because his acting work in that movie was one of the best I ever saw. But Joaquin Phoenix proved me wrong, he was sublime in Joker and because of his acting work I fell in love with the movie. The story is really sad but it shows us the story on the side of the Joker like it is never done before. You can also see that Martin Scorsese had influence in this movie, Joker has some resemblances with great Scorsese movies like Taxi Driver and The king of comedy.</div>",Positive
414,"<div class=""text show-more__control"">I remembered the first time I saw the character of the joker .. I was fascinated by this character .. Because it's cartoon .. But when I saw Heath Ledger with Nolan .. I saw that filmmakers see this character is more than just an enemy .. My head is Heath Ledger, and I bet Joaquin Phoenix will overtake him. ..And uncomfortable in my seat .. I took out everything in my heart in my discharge to perform Joaquin .. and an early celebration of Oscar deserved to Joaquin .. in short .. Thanks Joaquin</div>",Positive
415,"<div class=""text show-more__control""><ul><li>Best movie from a comic character</li><li>Superb soundtrack</li><li>Phoenix will win the oscar</li><li>One of the darkest comic movies</li><li>A movie where the extreme violence isn't satisfying</li><li>The best joker so far.</li><li>Has alot of unanswered questions.</li><li>You will have alot of conversations with your friends about theories and interpretations</li></ul><br/><br/>FOR SURE, you'll want to watch the movie again after the credits ;)</div>",Positive
416,"<div class=""text show-more__control"">Jauquin is incredible. One of the best films ever in cinematic history. The character development is insane and Todd Phillips does an incredible job at making the audience feel very uncomfortable. I can't really explain the film you have to see it.</div>",Positive
417,"<div class=""text show-more__control"">Masterpiece but could be disturbing. a milestone of villain movies.</div>",Positive
418,"<div class=""text show-more__control"">Excellent performances all around. Finally a DC movie that doesn't feel like too many ideas being thrown into one movie. Joker is very much a singular cohesive vision that has not a single wasted moment. The back drop of a Gotham city ravaged by wealth inequality sets up the perfect environment for a disturbed character like Joker to emerge as the clown prince of crime. The tax dodging 1% might find this movie ""too controversial"", but this movie is not for them anyways. Highly recommended for comic and non-comic book fans, don't miss this.</div>",Positive
419,"<div class=""text show-more__control"">What a film! What an actor! I cant believe I'm saying it but this Joaquin Phoenix has now became the best joker there has ever been, I cant put in to words how good this film is and how well it is played, and I dont want to write any spoilers but I advise everyone to give it a watch!</div>",Positive
420,"<div class=""text show-more__control"">A truly masterpiece in cinema. With a performance for the ages by Phenoix.</div>",Positive
421,"<div class=""text show-more__control"">What an intense and well executed film. A true masterpiece. Joaquin Phoenix plays the transformation of the main character from a troubled misfit to a master criminal like non other ive seen. It will stand the test of time.</div>",Positive
422,"<div class=""text show-more__control"">Todd Phillips does her own story this movie doesnt based in any comic book and joaquin get his first oscar and joaquin is the best thing in the movie but the movie cotain may other unique things like soundtrack
Robert de niro has a beautiful role although he has a few scenes in movie
The end of movie is the best of last 5 years
Finally i hope jaoquin not to play joker agin not in standalone or in batman movies</div>",Positive
423,"<div class=""text show-more__control"">I was hoping for something good. But it exceeded my expectations! A solid film with a great story to it. Phoenix did such a great job. Loved every minute of it!</div>",Positive
424,"<div class=""text show-more__control"">This movie has such a different perspective towards the legendary character ""Joker"" , it will blow your mind. The dedication of not just Mr. Phoenix but the entire team is just awesome. This movie is not a showcase about who joker is but how joker came into existence. A must watch only in theaters. I just kept 1 star off the rating as i thought it could have a few more plot twists that could have helped the screenplay. All in all no complains. Go watch it today.</div>",Positive
425,"<div class=""text show-more__control"">8 stars if the movie is excellent.
10 stars if the movie is excellent, inspiring, and has a moral.
9 stars if the movie is excellent, tragic, and has a moral.<br/><br/>Every society gets the kind of criminal it deserves. What is equally true is that every community gets the kind of law enforcement it insists on.
Robert Kennedy</div>",Positive
426,"<div class=""text show-more__control"">Phoenix is masterful as Fleck. He makes the viewer feel his pain and desperation. Though, hard to conceive of his actions and reactions, one sympathizes with Joker and somehow understands why he acts as he does in the movie.</div>",Positive
427,"<div class=""text show-more__control"">The guy is strange to begin with and really brings the character of Arthur alive. The whole movie itself is 2h30 of a lot of things wrong with people and our society today. The fact that it's about the Joker character is purely anecdotal for marketing reasons. It could (should?) have been simply called ""Arthur"" and stand on its own immense merits.</div>",Positive
428,"<div class=""text show-more__control"">The movie was uncomfortable and I think that was the point.</div>",Positive
429,"<div class=""text show-more__control"">A perfect contribution to the most infamous of criminals.. Phoenix is astounding and the storyline carries this as one of the most dominant of the DC movies..</div>",Positive
430,"<div class=""text show-more__control"">Joker origins is a truly remarkable and totally immersive experience. Giving life to this eccentric character, Joaquin Phoenix fills the screen with outlandish movement and crazed laughter only for it to be tempered with majestic poise.
To have the ability to elicit empathy and pity from the audience for a madman is testament to the talents of Director, Todd Phillips, and the lead artist.
Great music score and laughs along the way along with poignancy gives this 2 hour ride all you need for a 9/10</div>",Positive
431,"<div class=""text show-more__control"">A filling take on the Joker and a descent into madness.</div>",Positive
432,"<div class=""text show-more__control"">The story can be get from The Joker Movie is bad people was born from good peoe who are hurt, so we must be good people to everyone</div>",Positive
433,"<div class=""text show-more__control"">I was expecting another superhero movie but I'm glad I'm not good at guessing. Joaquin Phoenix's mimicry was superb too. Overall I'm very pleased I watched this when it premiered.</div>",Positive
434,"<div class=""text show-more__control"">The movie is masterpiece and first of it's kind....Joaquin performance is unbelievable and give the movie different taste ...very recommended</div>",Positive
435,"<div class=""text show-more__control"">Great film, very well directed considering for the director, it wasn't his usual area of expertise.
8.9 would be more accurate.</div>",Positive
436,"<div class=""text show-more__control"">Movie of a lifetime
I think this was the movie that was missing from my life
Earlier when i used to go to the movies the kind of movies i watched had the duration of completeness it can't go any further
But Joker...Woah when the movie ended i was like what i just got there there's gotta be something more every second of this movie is great...the direction of todd philips is beautiful
Phoenix has given the performance , Joker deserves.</div>",Positive
437,"<div class=""text show-more__control"">The fact this got a lower critic rating then "" Once upon a time in Hollywood "" shows everything that is wrong with Hollywood and critics, and is a complete ""joke"" pardon the pun. Pheniox deserves an Oscar for his performance.</div>",Positive
438,"<div class=""text show-more__control"">Disturbing, realistically dark, and jaw-dropping. Joker pushes all the right buttons to make a cohesive and convincing journey into madness. Psychologically tolling and chilling scenes will take you off your feet
..
Expertly crafted and an ALL TIME performance by Joaquin Phoenix. Todd Phillips really surprised me with his ability to construct a drama/thriller. This movie will go down as the most memorable movie of 2019. Hopefully they expand upon this universe further; it would be nice to see Joaquin helm this character again. Although, this man is an artist, and it doesnt seem in his nature to join a superhero franchise. One can hope though, right? I need to see this film again and again another time to give it my perfect 10 score...I'm on the fence about a 9 or 10 because of some minor gripes that may even disappear with a second viewing. Don't miss this spectacle!</div>",Positive
439,"<div class=""text show-more__control"">It's a great movie do not miss this in a theatrical experience.</div>",Positive
440,"<div class=""text show-more__control"">The critics is quick to whack down this movie as empty but it did caught what society had done to this character. it's sad, depressive, with no mental health to help him through his dark period turning to violence as a substitute for drugs and the help he needed. Joaquin Phoenix was good in this dark character and i hope he will be nominated for oscar 2020.</div>",Positive
441,"<div class=""text show-more__control"">It's great movie and wonderful acting by Joaquin Phoenix , but the problem is the movie makes you empathizes with joker character and hates Tomas Wyne , and the movie's intention is encouraging violence and criminality.</div>",Positive
442,"<div class=""text show-more__control"">While this movie is not a relaxed and easy watch it is a must see. With a haunting performance and well constructed story you will be left satisfied. If you want a ""super hero"" movie this is not it. I would compare it to taxi-driver or you were never really here.</div>",Positive
443,"<div class=""text show-more__control"">The anthology of the Joker has always been interesting. This movie took a very human approach to how one of the craziest and demented villains of all time became The JOKER. Incredible acting by Phoenix. He truly was made for this role and interpretation of the Joker. This is a movie that I will love forever but won't need to watch again...yep.</div>",Positive
444,"<div class=""text show-more__control"">Each Joker in every film portrays a side that shows the diversity and uniqueness of this character. In third origin we see a dark truth, a real mental depth of what makes the Joker, smile and why he wants to make the world laugh.</div>",Positive
445,"<div class=""text show-more__control"">The movie is slow in parts, but builds into the final emotive scenes with great skill and believability. Amazing acting from Joaquin Phoenix.
Are villains born that way, or made? The film reveals the latter for this Joker, building piece by piece why he becomes the murderous person of comic book fame. The themes presented, such as mental illness as a complex, multifaceted condition as well as the influence that nurture (or lack thereof) has upon future capacity and happiness are on trend (and believable). I was a bit disappointed by the final portrayal of his mother, as she was also a victim (as no doubt was the perpetrator of the crime that set both mother and son on their bitter and tragic trajectory). Our local newspaper rarely gives 5 star reviews, and the movie did not disappoint. I wanted to riot too! (against the unfairness of a system that tends to fail our most vulnerable.) It is not a new message, but one worth repeating. Thanks to the director, actors, crew and producers.</div>",Positive
446,"<div class=""text show-more__control"">Joker is a film that I believe everyone should see at some point in their lives, it doesn't matter when, just once. This is a film that is scarily important and I think it's being criticized for all the wrong reasons. If you're a general fan of film see this film and if you're not see it anyway. Unless you are under the age of 15!</div>",Positive
447,"<div class=""text show-more__control"">I came into this screening with v high expectations it was pretty good tbf but bit predictable everyone needs to chill out with thus being their best film of all time. Heath ledger is a better joker but still give phoenix a damn Oscar</div>",Positive
448,"<div class=""text show-more__control"">The movie is taken to the next level by the acting skill of Joaquin Phoenix , which is exceptional. The plot of the movie itself was good, His portrayal of the Joker has some simularities with his protrayal of commodus in the Gladiator.
In both cases, the characters, commit evil crimes, but still you sympathize , because he plays them as such tragic figures. For Commodus he deserved an Oscar and didn't get it, for the Joker he deserves an Oscar, and I sincerely hope he gets it.</div>",Positive
449,"<div class=""text show-more__control"">The only reason I didn't rate it for 10 stars is that there were some really slow scenes that made me lose focus.</div>",Positive
450,"<div class=""text show-more__control"">Great movie, great acting, unpredictable, and a pure masterpiece. The only small, compliant I have is the riot scene was a little ridiculous.</div>",Positive
451,"<div class=""text show-more__control"">Joker was and is the best Anti-hero Villian of all times. Pheonix's potrayal of the Joker was mere perfect. When you feel sympathetic with a villian, you know how good of a characterisation was done. Only thing I would say negative about the movie was the support cast which was a let down.</div>",Positive
452,"<div class=""text show-more__control"">Many of us, who watched the iconic Joker play of Heath Ledger were trying to compare it with play of Joaquin Phoenix in this movie. One can try to witness those ""elegant madness"" of Joker character- see craziness in his eyes, laugh, confidence, joy of killing; and I want to see it all, all at once, like in ""The Dark Knight"" movie.
Through the whole movie, I was waiting for that moment... And now, seems like he found a chance for revenge, he puts his hands on the wall, lowers his head, and BUM; that's it, ohh, that look. But... next we see a man, who is crazy, but it's the illness, it made him to be this, all those circumstances, society; so real, too real for my taste. Why not going further, why not putting that spark in his eyes? I don't want to feel sad for him, I want to feel angry, excited and not believe how he can laugh at the end.
Play was good, but all I wanted is that crazy Joker, and I am getting a real man. Is it something you want also? I don't know, and it shouldn't be. Nevertheless, you will like this movie for sure.</div>",Positive
453,"<div class=""text show-more__control"">A worthy standalone that grips firmly on both modern day issues and somehow, a realistic comic character's origin story.</div>",Positive
454,"<div class=""text show-more__control"">I've been a fan of Joaquin Phoenix for many many years and have seen him jump headfirst into many complex characters but he goes above and beyond here. This is possibly his best performance to date and yes he definitely deserves an Oscar for his work.<br/><br/>But does him deserving the Oscar make him better than Heath? If you compare Joaquin Phoenix to Heath Ledger your denying yourself the chance to see the film clearly, both of them are the best at the joker they brought to the party.<br/><br/>The fact this came from the direction of the director that brought us the hangover is amazing because it's possibly the best dive into mental health in film history.<br/><br/>Definitely go see this, for Joaquins performance alone it's well worth it.</div>",Positive
455,"<div class=""text show-more__control"">Joaquin Phoenix delivers a stunning, chilling portrayal of the Joker. He put his own spin on it and it is completely mesmerizing. This movie completely left me speechless in the same way Silence of the Lambs did the first time I watched it. Phillips should win best Director. The score should also win. The supporting performances were all good.</div>",Positive
456,"<div class=""text show-more__control"">Film of the year so far. The feeling of impending dread runs throughout and is aptly aided by the amazing soundtrack.
Mr Phoenix puts in a truly mesmerising performance and deserves another crack at the character in any upcoming Bat film.
Ace</div>",Positive
457,"<div class=""text show-more__control"">I didn't know much about this film except that it was the jokers backstory. Amazing acted by Joaquin Pheonix. He show his vulnerable side at the start when nothing seems to go right for him then we see his development into the joker.</div>",Positive
458,"<div class=""text show-more__control"">It's good to see a movie that present the perspectives of the mentally ill and poor people. And the final scene was just top notch. Heath would have been proud.</div>",Positive
459,"<div class=""text show-more__control"">After watching the first version of the trailer I was a little bit sceptical, then I've seen a new one and decided to give it a try. Despite a hype going all over the place, it was the best decision so far. This movie is truly something else. Those 2 hours went like nothing. However, I was expecting a longer ending to mark the beauty and madness of the story simultaneously. It's not an action movie, it's all about the story.</div>",Positive
460,"<div class=""text show-more__control"">I like it.👏what the Film describes,happens everyday and nobody see it</div>",Positive
461,"<div class=""text show-more__control"">This movie is a fantastic piece of social commentary that somehow manages to drive forward a comic character while subtly pointing out the flaws in todays society, despite it being set in a universe based in our equivalent of the early 1980s. Not a perfect movie, but definitely worthy of a 9/10</div>",Positive
462,"<div class=""text show-more__control"">Perfect movie !</div>",Positive
463,"<div class=""text show-more__control"">This movie was phenomenal. I walked in as a Psych major knowing that it would be very intense and very dark. A lot of reviews say it's ""too disturbing"". I find these comments are most likely from people who do not understand mental health disorders. I think they are possibly the viewers that this movie is trying to reach out to. The premise teaches the audience what it is like to be someone with a mental disorder in today's society. The mistreatment, abuse (verbal and physical) and overall lack of sympathy. It also focuses on the mental health system, counselors and pharmaceuticals alike that show what happens when someone can no longer receive the help they need. This is exactly what happens, and Arthur begins to spiral, and yet, he thinks he is okay. This movie had me wrapped in it the entire two hours and had me focused on mental health awareness AND had me fangirling. Worth the watch. Maybe bring a friend, though!</div>",Positive
464,"<div class=""text show-more__control"">As if made to understand, but the Joker is still the Joker. No matter how deep we try to understand, it is very difficult to understand. The Joker tries to get us to stand in his perception. Do not be surprised if in a few moments, you want to defend everything he does. But also don't be surprised if after realizing all that, you feel that you have been tricked by Arthur's thoughts.<br/><br/>Todd Phillips cleverly takes us round and round to see the Joker from various sides, without us knowing. Combined with the skill of acting three times the nominee Oscar winner Joaquin Phoenix plays a mimic, do not expect by watching the Joker you will be able to understand the contents of his head.</div>",Positive
465,"<div class=""text show-more__control"">Wow! Joaquin Phoenix done his best and given a wonderful performance in this movie for the clown prince of crime.</div>",Positive
466,"<div class=""text show-more__control"">A brilliant story that makes Joker a human character. Extremely Mad, But Human ... A Magnificent Interpretation of Joaquin Phoenix, that Deserves the Oscar for the Best Actor</div>",Positive
467,"<div class=""text show-more__control"">Enough has been written about the movie being worth all the hype. So I'll not go much into it. This is a truly remarkable cinematic work. What stood out most sharply for me was how Todd Phillips painted the picture of Joker - it wasn't at all simplistic, but the complexity is never too labouring for the audience. And his genius actor, Joaquin Phoenix rises above possibly all his expectations to complete a near perfect show! Whether Academy gives the Best Actor to him or not, he's already a winner in all of our hearts. He was phenomenal, I could sense everyone in the audience could feel his pain. And not to mention the costume, set design, camera work and brilliant score. Violence in the movie is absolutely necessary and very tastefully done. Last but not the least, the story is set in the 60s or 70s Gotham City but its message &amp; violence are well adapted to today's hate-filled world. Without a doubt, the best movie this year! 9/10.</div>",Positive
468,"<div class=""text show-more__control"">I think this movie was great because this movie is about a guy with a mental illness like many people in our world has and this show us that we need to take care or to like see them and don't be mean to them</div>",Positive
469,"<div class=""text show-more__control"">Direction is great. Background scores adds the soul to it. Acting is no doubt about it. But the ending should have been done when joker rises when he smears his face with blood.</div>",Positive
470,"<div class=""text show-more__control"">Edgy, dynamic and on point. Cinema to re-enjoy and over.</div>",Positive
471,"<div class=""text show-more__control"">This was better than I even expected, and I expected it to be very good. A must see even if you are not a fan of comic book movies. It's great cinema.</div>",Positive
472,"<div class=""text show-more__control"">This film is a best origin for joker and joaquin phoneix is surely getting oscar.The movie is bind with good acting,story and humour also dancing 😂😂😂just kidding. This movie is must watch for everyone even you are marvel fan because iam a marvel fan too .This movie is perfect but iam demarking a mark because of we need joker and batman together again on a big screen</div>",Positive
473,"<div class=""text show-more__control"">This movie highlights on how a society can turn a person with special needs to a monster. It is deep in the message. Never underestimate kind and weak people and treat them back badly. They can be something else if exploded. ""Be the change you want to see in the World""</div>",Positive
474,"<div class=""text show-more__control"">Joaquin was amazing for that role, and the history its so real</div>",Positive
475,"<div class=""text show-more__control"">Joker is trapped in his own inability (wants to stand up comedian, but he lacks the talent / and he laughs real and spurious always in the wrong place).
Because of the bad times in Gotham and his own terrible past and present, what he had become and will become later, seems partly understandable. And that is the point:
It is the realism of this gotham world and its joker and his helpless obsessive dealing with that world that captivate you to the very last minute.</div>",Positive
476,"<div class=""text show-more__control"">Just one thing... One little thing: ""Why so serious?"". I wish I could hear that at least for once. Then I could give 10/10 for this masterpiece.</div>",Positive
477,"<div class=""text show-more__control"">I will admit I was completely against a origin story about the greatest villain of all time.
""Why, when the mystery of who he really is makes him that much more"".<br/><br/>A film is hangs on its writers.
If you don't have a solid script then you don't have anything even with billions behind it
eg: Justice League.
That said, not a scene nor piece of dialog wasted which is rare.
Even a person not knowing anything about Batman could watch this film and just enjoy it for what it is.
A great film</div>",Positive
478,"<div class=""text show-more__control"">Just incredible the acting, the dialogues, the cinematography everything is just beyond ordinary</div>",Positive
479,"<div class=""text show-more__control"">This movie is amazing in many ways... Joaquin Phoenix is a strange, but an amazing actor and he fits the role as the joker perfect. The plot is very original and well written. I want to point out, that if u are looking for an action movie like the avengers, then the Joker is not for your cup of tea. Its a slow pace movie, with a high climax in the end.</div>",Positive
480,"<div class=""text show-more__control"">Phoenix has beautifully portrayed his feelings and emotions throughout the movie. His performance is what highlights the movie the most.</div>",Positive
481,"<div class=""text show-more__control"">(No spoiler)
If you are looking for a movie with a lot of action, forget it... This movie demands some patience and criticism to be properly appreciated and enjoyed.
Besides that, in my opinion, it was a complete success and I think it let some questions in the air during the movie.
But the main lesson to take from this movie is definitely that we should stop judging others too much, instead, we should put ourselves in their position. It deals with a mental disease and shows us that the way we see things depend so much on our position.
The main actor was just Excellent!
I would definitely recommend.</div>",Positive
482,"<div class=""text show-more__control"">They presented the Joker in the best way possible, and the explained the real way how Bruce Wayne parents how did they really die, I hope this joker sticks for two many movies to come.<br/><br/>^_^</div>",Positive
483,"<div class=""text show-more__control"">I saw the movie Joker for the second time this weekend and I loved it even more than the first. Joker takes everyone's understanding of what a comic book movie is and flips it on its head. Telling the story from a true bad guys perspective and letting you sit in his mind for two hours leaving you to question what is real and what was a lie just has stuck with me. The movie isn't perfect, the ending seemed like they need to explain the point at the end and that it wasn't about supporting what he did. However, the film took my biggest fear about the movie and proved me wrong. I was worried that the film would try to be a Marvel movie and try to stay in that cookie-cutter mold, but the film stayed true to what the Joker is.</div>",Positive
484,"<div class=""text show-more__control"">If you watch Joker in a theater and you see a fat neckbeard with a Punisher T-Shirt, a large duffle bag and clown makeup, then that's just how our society is.<br/><br/><br/><br/>
No but seriously it's pretty good. The only problems with it are a few plot holes which can be solved by juts saying it didn't happen but that's frankly just a cop out.</div>",Positive
485,"<div class=""text show-more__control"">Best Batman movie ever!
&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;</div>",Positive
486,"<div class=""text show-more__control"">I have been a fan of the character for about 27 years (30 years old)...
Amazing, amazing, amazing...
The main character... The plot... The timing... The light... Simply amazing...
Huge recommendation to any Batman/Joker fan (especially Joker fans...)...<br/><br/>The only reason I gave it 9 stars is because Heath's is still my favourite... But by a single hair :)<br/><br/>I think I smell an Oscar</div>",Positive
487,"<div class=""text show-more__control"">Absolutely the best performance of the year that I've seen so far, Joaquin Phoenix killed it. This spiraling horror of a plot did a show us why the Joker is who he is. A man whose psychological condition and bad upbringing created a horrific anti-hero. AND the dark cinematography, story, acting all worked exceptionally well.</div>",Positive
488,"<div class=""text show-more__control"">Aesthetically pleasing well-crafted movie, refreshingly entertaining, homage to old school, fun, sometimes even smart. Score is amazing and smartly integrated into scenes and Phoenix is playing role of his life. This certainly belongs to the top of this year's production.</div>",Positive
489,"<div class=""text show-more__control"">I used to think that my life was a tragedy, and now I realize that it is a comedy. ''I think too much, or the world is getting more crazy!'' The system silently solidifies the social class, the so-called upper layer never notices their existence, making fun of them, everyone is just an incompetent clown, but When the clowns really turned into joker, Arthur was forced to face the chaos, the most common individual in the society without a trace, but when he saw himself and everything, it showed the coming of destruction. It is the so-called elites who attacked and ridiculed the top of the elite to start the Shura field of the slaughter! Even if they don't know what the reason for what they are doing, the killing has come. Here is my life. I am not sure if I really exist in my life. But I am very sure now, everyone is starting to notice me! So smile ! Why so serious?</div>",Positive
490,"<div class=""text show-more__control"">The only issue with the joker cause .. the world which pushed him to madness won't hear his scream , Gotham is beyond saving</div>",Positive
491,"<div class=""text show-more__control"">Recent years the social development are continue develop into a sure wired fact, rich people get richer and poor people get poor. Joker do show the difference between poor people and rich. The conflicts between level are getting much serious ever before.</div>",Positive
492,"<div class=""text show-more__control"">Absolutely amazing!<br/><br/>They should skip the oscars for actor in lead role and just give the award to Joaquin Phoenix. What a performance!</div>",Positive
493,"<div class=""text show-more__control"">All the people giving this low reviews probably weren't expecting an actual art piece. Granted, given that it's supposed to be about the DC comic universe, I could see how they would have went into it expecting that, and can understand the disappointment.<br/><br/>Have you ever seen Taxi Driver? No? Go watch it. Did you like it? Watch this.<br/><br/>Only reason I didn't give it a ten is because of some plot holes and some predictable ""twists"", and because it could have been about virtually any other character besides the Joker and have been the same film. I'm not really a big fan or detractor of comic-book based movies, so I'd imagine I'd have stronger feelings about it one way or the other if I were. I pretty much forgot that it had anything to do with Batman for most of the movie.</div>",Positive
494,"<div class=""text show-more__control"">An emotionally intense movie. Joaquin Phoenix was made for this role. He was flawless. My only critique is that I felt the suspense was high right from the start, and as the movie progressed, the intensity continued to rise. I was wanting it all to come together sooner, so I felt the movie dragged on a little bit.</div>",Positive
495,"<div class=""text show-more__control"">As all around the world The Movie ""Joker"" was released and everybody talking about the movie , i was just take a neep and wait for my pleasure time for watching this because from the beginning i knew it would be a greatest performance of all time by Joaquin Phoenix , This is the real Joker of Gotham city ,Best performance by Joaquin Phoenix ,I wish he could Win the best actor award by Oscar's</div>",Positive
496,"<div class=""text show-more__control"">Joaquin Phoenix is committed. There is not another performance this year that even comes close to what he did here. Such a fresh, though dark, take on a story that's been told a million times. In the age of serial killers and social media manipulation this film is both timely and prophetic. The main complaint from people was that is was not a superhero movie. That there aren't any special effects or fights with his traditional enemies. This is an origin story. There is no reason for all of that. This movie is epic.</div>",Positive
497,"<div class=""text show-more__control"">A hauntingly beautiful masterpiece, that will keep you guessing at all turns of the story. The unpredictable and horrific charm of the Joker keeps you enraptured in a trance. Joaquin Phoenix shines bright like a diamond, owning the role and delivering something unparalleled. An amalgam of incredible cinematography, profound dialogues, well depicted themes and mystifying music, creates magic. The Joker will win your hearts and steal your breath away.</div>",Positive
498,"<div class=""text show-more__control"">Superb individual mental sacifice to attain such a mindset to produce this absorbing portrayal of an otherwise secondary character (barring Heath Ledgers awesome reflection) into a performance that reflects easily such pain and suffering of a segment of society whose only wish is to make others smile to gain their own sense of worth.</div>",Positive
499,"<div class=""text show-more__control"">No words, just emotions. Recommended for viewing!!</div>",Positive
500,"<div class=""text show-more__control"">I guess there are 2 experiences. One with never seeing Taxi Driver and one with seeing Taxi Driver. This is probably why most of the top reviews come from younger people who never saw Taxi Driver. That being said, it's a great movie and Joaquin Phoenix is my favorite actor.</div>",Positive
501,"<div class=""text show-more__control"">I gave 9 points. Joaquin Phoenix deserves an Oscar. The performance is too emotional. It expresses pain with an uncontrollable giggling. The film is very different from most previous superhero movies, with no special effects, no spectacles, or even too many action scenes. But in a slightly retro way, tell why the clown became that clown. In fact, it is a very serious film, including paying attention to social issues. The movie is kind of evil and will make you feel a little sympathy for this clown. In addition, this film should not be sequel and derivative, because it is still too real, if the character is re-comicized, it will no longer be him.</div>",Positive
502,"<div class=""text show-more__control"">The film no doubt was the best film ever made on such a great theme of social reclusion and challenges which the society is facing since its inception. The main actors of the film were amazing and phoenix was the one carried this film and its success to extreme. A great film to understand the real problem in todays society.</div>",Positive
503,"<div class=""text show-more__control"">A film tailored for cultural researchers.I love it!!!</div>",Positive
504,"<div class=""text show-more__control"">I am the only one who wanted him to be more ""bad""? Haha</div>",Positive
505,"<div class=""text show-more__control"">An amazing take on the most notorious villain 'Joker'. Phoenix is a true Phoenix. He rises every time from his own ashes.</div>",Positive
506,"<div class=""text show-more__control"">Everyone should watch a movie like this. What a concept that is very very new one</div>",Positive
507,"<div class=""text show-more__control"">I would of never expected a joker movie but i loved it Joaquin Phoenix was perfect for the role and a lot better than Jared Leto. In this film i hope i wasn't the only one who felt bad for Arthur Fleck, throughout the film i couldn't stop feeling sympathy apart from when he when murdered what i would now is the next film to be called ""Batman"" and I pray that it will be as good as this film</div>",Positive
