,Reviews,Sentiment
478,"<div class=""text show-more__control"">Decades have passed since we had such a masterpiece</div>",Positive
479,"<div class=""text show-more__control"">It's pretty obvious at this point, but this movie is brilliant. Food is a weapon. Smell is a weapon. What's in front of your window is a weapon. But so is karma, loyalty, and love. Parasite is a classic, with a story that will stand the test of time. It's also hilarious without seriously trying to be a comedy. This movie will last a while.</div>",Positive
480,"<div class=""text show-more__control"">Definitely lives up to the hype, so much better than I was expecting</div>",Positive
481,"<div class=""text show-more__control"">No matter if you are rich, if you are poor. If you work or you are jobless. This movie will preserve deep in your heart for your whole life.<br/><br/>Take care of each other and don't cry about everything. No education needed, you just have to watch this film once in your lifetime.</div>",Positive
482,"<div class=""text show-more__control"">The film made me feel different things while watching it, like anguish, anger, fear and even joy. It is amazing how the film can change so much from beginning to end without realizing it, and when we notice it, we are already very euphoric waiting for future events. The film is full of super well done scenes. It is usually a discreet angle of the camera that gives us the view of grandeur or claustrophobia. The perfect montage along with the soundtrack, which causes us a lot of anxiety and magnifies the main characters' wooden face, or a big turnaround in the script, containing once again, a montage, soundtrack and performances collaborating so that the scene is quite harmonious . I never thought I'd be in any doubt if I hoped someone would do well or badly in the story. I loved the experience, I loved the film and the social criticism it proposes about class difference, showing in a very discreet way the privileges of some and the lack of privileges of others. Parasite (Gisaengchung), for sure, is one of the best films I've ever seen.</div>",Positive
483,"<div class=""text show-more__control"">I will keep it short go see this film everyone. Totally deserves all its awards a masterpiece in film making by the director who gave us memories of murder. If you are a fan of Korean movies you will clearly love it and if you arent this may change your perception. It has it all comedy, drama, thriller you name it all merge beautifully.<br/><br/>ENOUGH SAID GO SEE IT NOW.</div>",Positive
484,"<div class=""text show-more__control"">I went to see Parasite in the cinemas... TWICE. This film is brilliant. It's funny in the most witty yet realistic way possible. It's deeply tragic. It's terrifying when you least expect it. Parasite leads you to believe that it's one thing, and suddenly transforms into another. It's a complete masterpiece. The tiny details you will find upon a second viewing or the tiniest bit of research will blow you away. The message behind it is clear but not too obvious. A repeat viewing is perhaps even more satisfying than the first, knowing what's THERE before it is revealed is just... a feeling I can't explain. It's a must watch. Not to be missed.</div>",Positive
485,"<div class=""text show-more__control"">I watched this film couple of months ago, so I'm not writing this review with a completely clear memory of everything that I loved about this movie. All I can say is that at least a week after watching it, I was still googling aaaaall the hidden meanings in certain scenes, all the interviews with the director, why they did some scenes in certain ways etc. This is how starstruck I was. Once I learned about all the layers, I could only conclude that this movie is a masterpiece! I had a class called ""Visual culture"" at my University and this movie would be perfect for the analysis of its visual language. And they show all the different relationships between rich and poor, happy and sad, right and wrong, in suuuuch a subtle way!! I really feel like people should write essays about this film.</div>",Positive
486,"<div class=""text show-more__control"">I was avoiding the movie for several months, because I wasn't sure how I feel about korean movies - I have a history with korean dramas and korean music, but the movies - there are a few, that I have seen and let's jut say that they weren't my cup of tea. But because of the nominations, I decided that I shoudn't skip the movie. And I am NOT sorry at all. Parasite is just a masterpiece and totally deserved to win the Oscar</div>",Positive
487,"<div class=""text show-more__control"">This movie is 100% AWESOME! I now understand all the hype...All the awards this movie has won is well deserved!!! Awesome...awesome...awesome film!!! Watch it you will not be sorry!!!</div>",Positive
488,"<div class=""text show-more__control"">Such a brilliant film, I've been thinking about it all day and I saw it last night, I tried to think of any faults with this film, there are none! Funny, and suspenseful and edge of your seat! One of the best films I've ever seen!</div>",Positive
489,"<div class=""text show-more__control"">What an amazing, clever movie. It definitely deserves all of the awards it has gotten!</div>",Positive
490,"<div class=""text show-more__control"">I know plenty of people disliked this movie, and understandably so - but I mean every word I say when I claim that this is one of the best movies I've seen. For fans of darker storylines with twists throughout, those who don't mind sitting still for a few hours and reading subtitles to get completely immersed into a story, this movie is a wonderful way to do so.</div>",Positive
491,"<div class=""text show-more__control"">I am out of words. THIS IS JUST BEAUTIFUL! What a masterpiece. This made me laugh and shock with the series of happenings.</div>",Positive
492,"<div class=""text show-more__control"">Bong Joon-ho's ""Gisaengchung"" (""Parasite"" in English) became the first foreign-language movie to win Best Picture at the Academy Awards. And it was a deserved win. Like ""Joker"", it employs some unusual methods to address class conflict in modern society. To crown everything, it takes a subtly comedic approach to the topic!<br/><br/>A lot of people had never heard of Bong before this movie. I've known about him ever since I saw ""The Host"". I've seen a couple of other Korean movies in addition to his movies. If this movie gets people interested in Korean cinema, then all the better; some great movies come from there. But in the meantime, this movie probably says more about modern society than just about any other movie from last year. Definitely see it.</div>",Positive
493,"<div class=""text show-more__control"">I could not wait to see this film again as soon as I walked out of the theatre!<br/><br/>The film making is incredible, script writing is perfection! And the beautifully shot cinematography all blend together to create such a funny, sad and often tense story!</div>",Positive
494,"<div class=""text show-more__control"">The movie itself is technically a masterpiece, its well written and it has good messages which arent hamfisted or overly 'pandery'</div>",Positive
495,"<div class=""text show-more__control"">After seeing this I am not liking any other movie</div>",Positive
496,"<div class=""text show-more__control"">Got hooked up on the movie since the first minute, the injustice, struggle and social inequality on its best. Great work</div>",Positive
497,"<div class=""text show-more__control"">Parasite combines multiple genres through a captivating story and interesting characters. The contrast in lifestyles between the Kims and the Parks is portrayed through the amazing camera work and the incredible set design.
The acting is simply jaw-dropping. I'm glad that these insanely talented korean actors are getting exposure through this film and I hope to see them on the big screen more often.
This movie is simply amazing. It's psychological, comedic, frighteningly real. I would highly recommend you watch it, but avoid spoilers, as they will ruin the surprises.</div>",Positive
498,"<div class=""text show-more__control"">A masterly crafted movie with multiple layers of meaning. Full of enexpected twists and turns, packed with details and visually crafted in a masterly fashion.<br/><br/>It's hard to properly write a review without giving out spoilers but this movie truly deserves to be enjoyed unspoiled.</div>",Positive
499,"<div class=""text show-more__control"">Parasite, which combines elements of crime, comedy, suspense and social criticism, is almost perfect in the rhythm of the story. This paper attempts to analyze and interpret some of the problems in the film from different perspectives.</div>",Positive
500,"<div class=""text show-more__control"">I just couldn't expect to this. Brilliant and captivating. Deserves every damn prize</div>",Positive
501,"<div class=""text show-more__control"">This movie had me terrified the entire time which is incredibly rare. Easy 10. I've never experienced something like this.</div>",Positive
502,"<div class=""text show-more__control"">The movie was good. The cinematography is flawless, the script is well written, and the story is wildly original. Parasite is funny, incredibly original, gorgeous, and dark all at the same time.</div>",Positive
503,"<div class=""text show-more__control"">An effective story, a wonderful show, began with comedy, but ended sadly.</div>",Positive
504,"<div class=""text show-more__control"">This movie is everything....i wish i could give more than 10</div>",Positive
505,"<div class=""text show-more__control"">This is just a pure masterpiece. You can see movies like this one only once in couple years. It was intense, interesting plot, amazing actors. Everyone was telling me like first half was OK, but second was boring so film is just Meh. How dare you? If you're basic person who loves only MARVEL or DC films of course this movie is not for you, but if you want to see something more deeper than that pick this one you won't regret. Totally recommended, my favourite movie of 2019.</div>",Positive
506,"<div class=""text show-more__control"">This movie shows all the aspects of life.
Truth
Lie
Honesty
Karma
And destiny
Its a crux of life.
What a master piece</div>",Positive
507,"<div class=""text show-more__control"">Family of cons get in deeper than they intended while trying to live a life they don't deserve. Unexpected twists and startling action, which does not deviate too far from possible reality.</div>",Positive
508,"<div class=""text show-more__control"">Best movie i like how the plot changes true masterpeice</div>",Positive
509,"<div class=""text show-more__control"">The story
The title
The acting
The theme
Wow
My first exposure to korean cinema, off course after the wide International acclaim it received.
Everything aside this movie deserves evedy bit.
To take such a subject and majority of the movie shot in a house with such good acting
The director and the whole team stand out</div>",Positive
510,"<div class=""text show-more__control"">Honestly I was reluctant to watch this movie for a long time. Because I felt Joker should have cleaned up at the Oscars. But after seeing this I fully understand the academy's decision. What a masterpiece of storytelling. It simply has every ingredient a perfect movie needs. Excitement, laughter and crying it's all in there.</div>",Positive
511,"<div class=""text show-more__control"">Brilliant screenplay Strory telling
Director had done his job very very.... Awesomely
Actors act brilliant
Excellent story and concept
Must watch for everyone....</div>",Positive
512,"<div class=""text show-more__control"">Again, flawless, mind boggling and genius, I'm out of words</div>",Positive
513,"<div class=""text show-more__control"">Excellent movie, must see period
Story, acting, everything was perfect.</div>",Positive
514,"<div class=""text show-more__control"">Parasite was my favorite film from 2019. I was on the edge of my seat the whole time. The conflict escalates to a boiling point at the end that left me in total shock. A true masterpiece.</div>",Positive
515,"<div class=""text show-more__control"">Well deserved best movie of the year!You have to watch it untill someone thinks to copy it! It's brilliant!
Normally i stay away from foreign movies but this one changed my mind,also i do not write reviews this one deserves it!</div>",Positive
516,"<div class=""text show-more__control"">Simply put it deserved all the praise it got, and the movie is a masterpiece. One of Bong's best movies to date. Will become cult classic in a few years.</div>",Positive
517,"<div class=""text show-more__control"">When I hear the words ""A Korean film about class conflict"" I think it's gonna be something stupidly pretentious and needlessly experimental. But no, this film is a masterclass in direction, acting, suspense, camerawork, beautiful scenery, and even comedy. I was on the edge of my seat the entire time especially nearer to the end when the stakes became extremely high. Not to mention, This film has the best montage I've ever seen in film. I did feel the peach thing was a bit stupid and it's dumb that it was a huge plot-point. Bravo Bong Joon Ho. 9.4/10</div>",Positive
518,"<div class=""text show-more__control"">This is where the class dystopia begins, we see a story that looks as if it is false or to good to be true but it is! This movie seems to take on so many things and balance them all with perfection and grace. hats off to Boon Joon Ho for is fantastic wrtting and revolutionary direction.</div>",Positive
519,"<div class=""text show-more__control"">I couldn't help but laugh at the gullible rich family when the poor underdogs manipulated them and got jobs in their house. The second half is a great thriller. The movie has many twists that will leave you baffled. I don't want to spoil it for you. It is a must watch .</div>",Positive
520,"<div class=""text show-more__control"">No spoilers in this review.
I hope that every film buff sees this wonderful piece of art. Not often does a filmmaker pull off this amount of creativity. Bravo!</div>",Positive
521,"<div class=""text show-more__control"">Paracite is a suitable title fir this movie. Watch this movie. It has everything.</div>",Positive
522,"<div class=""text show-more__control"">I am not someone who gives high high ratings. Seeing this film I now understand the awards it has one. This story transcends all cultures in all countries. The haves and the have nots. It exemplifies that it does not matter in the full realm how life ends up. The acting was superb and watching it in the original language made it so more realistic.</div>",Positive
523,"<div class=""text show-more__control"">This movie is must watch.What goes around comes around.</div>",Positive
524,"<div class=""text show-more__control"">No words.... wow, what a movie. Loved it. This is my kind of film. I even clapped at the credits. Nothing else to say except its a magnificent watch and a great critique on capitalism and why we need to end it. Loved this so much... *top 10 favorite</div>",Positive
525,"<div class=""text show-more__control"">This movie left me with a very sad feeling :( Ut was heartbreaking to watch the poverty these people are exposed to. Weird, but amazing and sad movie. I cant give much more details then this. Just see the movie for yourselves.</div>",Positive
526,"<div class=""text show-more__control"">This movie was immensely fun to watch! My wife and I heard a lot of buzz around this so we decided to give it a watch for ourselves. Acting was a 10/10 with a unique story that was executed 10/10 with fantastic cinematography and directing 10/10. I can't say enough about this movie, it's a MUST WATCH. On a side note going into the movie me and the wife watched the trailer but didn't get much out of it, GOOD! The less you know going into this, the more you will enjoy it!</div>",Positive
527,"<div class=""text show-more__control"">Its a great movie. It has a dark humor vibe than takes a sarl turn and becomes a horror/thriller movie and I love it.</div>",Positive
528,"<div class=""text show-more__control"">Parasite is one of the best movies I've seen in a while. I feel like I could turn off the sound on my TV and just watch everything visually unfold. Everything from the camera's perspective is just beautiful.</div>",Positive
529,"<div class=""text show-more__control"">Wow! Parasite is a great ride!!<br/><br/>Although there was some grimness, it's not a horror flick, but a psychological thriller. The film paints with grandiose broad strokes using extravagance to tell a bigger story...a story about social inequality and the gullibility of people, particularly entitled acting rich foks. The story crawls into your mind and leaves you pondering.<br/><br/>PS. Can I just say that I'm sickened by the fact that the rich husband &amp; wife have matching pajamas 🙄<br/><br/>*Disclaimer: if anyone has matching pajamas with their significant other, my apologies 😆</div>",Positive
530,"<div class=""text show-more__control"">Are u kidding me. im speechless. idk have anything left to say. pls imbd let me post this.</div>",Positive
531,"<div class=""text show-more__control"">Execution ✅
Made me satisfied✅
Acting ✅
Should've been nominated for Cinematography✅(Altough the nominees were great)
Screenplay✅
Directing✅
To win best picture (f*$@ yes )✅</div>",Positive
532,"<div class=""text show-more__control"">I was surprised that it was so much fun. The entertainment, the artistry, and the social grasp were also the best. It is an oversized home run of a giant stadium that the greatest genius of this era struck.</div>",Positive
533,"<div class=""text show-more__control"">Muito bom
Filme muito bom
Bom mesmoMuito bom
Filme muito bom
Bom mesmoMuito bom
Filme muito bomMuito bom
Filme muito bom
Bom mesmo
Bom mesmo</div>",Positive
534,"<div class=""text show-more__control"">Incredible twist that leaves you in disbelief. Must watch</div>",Positive
535,"<div class=""text show-more__control"">This was a weird movie but intriguing. It kept my interest and I thoroughly enjoyed it.</div>",Positive
536,"<div class=""text show-more__control"">With every genre this movie steps it's foot in, it knocks the performance out of the park. Whether it be comedy, horror, thriller, you name it, this film delivers. Films of this nature can oftentimes be predictable, leaving the resulting action to feel, dull. This film will have you on the edge of your seat for more than half of its duration, and leave you shocked at the end.</div>",Positive
537,"<div class=""text show-more__control"">Parasite came along just when I thought I'd seen the best 2019 had to offer. The movie progressed elegantly like an amazing musical composition hitting every note rhythmically.<br/><br/>The depth of the characters and the story kept me glued to my seat begging the credits don't roll, all the while thinking this is what cinema should be. And when the credits did roll, I stared at the black screen in a moment of contemplation and silence for this piece of art. Absolutely recommend this to anyone who hasn't seen it. 10/10</div>",Positive
538,"<div class=""text show-more__control"">I knew nothing about this film until I watched it. Thank god I watch no trailers or even read a description of it. I didn't even know the plot and that made it so much more exciting. Its split into two movies. Exactly halfway the movie a doorbell rings and it changes to the second movie. I was gripped from start to end. Anyone who gave it a 1 star just hasn't seen the movie.
Probably one of the greatest movies of all time!</div>",Positive
539,"<div class=""text show-more__control"">What more is there to say? I never rate movies a 10/10 but this is an 11. It's just amazing, there isn't a single thing about it i didn't love. This is my favorite movie, hands down.</div>",Positive
540,"<div class=""text show-more__control"">A true masterpiece, left me feel-after a really long time-that I had watched a wholesome movie with an original theme. I found everything perfect-The cinematography, cast, music, picture, constant twists in plot that stirred up all different kinds of feelings -everything!
I definitely recommend to watch even just for the sake of watching something non hollywood style!!</div>",Positive
541,"<div class=""text show-more__control"">Was a very thrilling movie. Loved the graphics and mood.</div>",Positive
542,"<div class=""text show-more__control"">This is essentially the perfect film as it does everything - storytelling, visuals, sound, editing, acting etc. - to perfection.<br/><br/>""Parasite"" belongs in the discussion of the greatest films of all-time in my opinion and everyone who appreciates a good film should certainly watch this one.<br/><br/>10/10</div>",Positive
543,"<div class=""text show-more__control"">Like the subject says
Like the subject says
Like the subject says
Like the subject says
Like the subject says
Like the subject says
Like the subject says
Like the subject says
Like the subject says
Like the subject says
Like the subject says
Like the subject says
Like the subject says
Like the subject says</div>",Positive
544,"<div class=""text show-more__control"">This film is not for everyone, as it is a totally unique style of film and story. In my opinion though, it is done to perfection. I love how it is a bit of everything: a horror, thriller, comedy, romance, crime, etc.<br/><br/>I honestly think it's best to just go in not knowing what to expect, and you'll be taken on a wild and fun ride.</div>",Positive
545,"<div class=""text show-more__control"">I was lost in words after watching this movie. You really can't describe this movie except for the word ""perfect"". Just go watch it and you'll understand.</div>",Positive
546,"<div class=""text show-more__control"">It's a true masterpiece. Outstanding! May be the best movie of the decade. Amazing story, amazing screenplay,outstanding cinematography, beautiful music or sound, super acting. Overall it is one of best in history. And Bong Joon-ho is a legend.</div>",Positive
547,"<div class=""text show-more__control"">Very good all up. Loved all the high graphics and soundtrack that went with it. Would see this movie again. Overall very good a solid 10/10</div>",Positive
548,"<div class=""text show-more__control"">In an age of extreme CGI and remakes, Parasite was a treat to watch. The storyline is one of the best I have seen so far. The movie starts of with the viewer thinking it would go one way and then it takes an abrupt turn in the best way possible. I was blown away by the subtle meanings of some of the scenes and dialogues and did not even realize their importance until after a day of finishing the movie. The more time you spend thinking about the screenwriting and direction, the more you start to understand what a masterpiece this is. one hundred percent must watch.</div>",Positive
549,"<div class=""text show-more__control"">Every two minutes, the scene changes so you don't get bored.</div>",Positive
550,"<div class=""text show-more__control"">I just finished this movie. This whole movie give an amazing experience. The story is beyond our imagination. The performance of the all cast is just outstanding. It's a must watch for all movie lovers.</div>",Positive
551,"<div class=""text show-more__control"">This one made a stunning impact for sure! It is not overrated. Highly recommended. 😊</div>",Positive
552,"<div class=""text show-more__control"">I was so excited to see this movie after all the awards it got and my expectations were high, but it somehow managed to exceed all those expectations. it's simply brilliant and honestly one of the best movies i've ever seen!</div>",Positive
553,"<div class=""text show-more__control"">I liked parasite.<br/><br/>It was... at least a movie. As someone who watched Parasite.
Watch it if you enjoy movies, as it is one.
With a run time of two hours, it is longer than any movie over two hours.
The characters ran at multiple points throughout the film, it made me think about running; very scary.
If you are a fan of morse code, this movie is for you. With some really representation for morse and braille speakers.
I rate this movie.<br/><br/>As someone who had a parasite, I feel like this does my strife justice.<br/><br/>10 Clapping Emoji's out of 10.</div>",Positive
554,"<div class=""text show-more__control"">A well crafted film that does not confine itself to a genre. Equal parts thriller, drama, comedy, and suspense. While it is a scathing indictment on classism, it does an amazing job of condemning the institution and not necessarily the individual. It is in identifying with characters that Joon-ho really exposes the psychological hold economic class has on the individual and society. The pacing is brilliant, always engaging and playing with tempo nicely. Loved it.</div>",Positive
555,"<div class=""text show-more__control"">This movie deserves every bit of attention it has got. Parasite is a surreal experience of luxury, scheming, and deception. I can not wait to see what Bong Joon-Ho has for us next.</div>",Positive
556,"<div class=""text show-more__control"">Amazing storyline with truth and depiction of difference between two class of our social stigma.</div>",Positive
557,"<div class=""text show-more__control"">This story is incredible- beautiful cinematography and excellent directing. The characters and relationships are dynamic and you can't look away. Not surprised that this won the Oscar for Best Film</div>",Positive
558,"<div class=""text show-more__control"">From its foreign dialogue to its perfect cinematography, this movie will keep you glued to your screen. I saw this movie not knowing anything at all about it, with no expectations, and yet it has been one of the best films I have seen. This film takes any genre you can think of to its maximum: drama, suspense, horror, action, vengeance, happiness, sadness, and many more. I would recommend this movie to anyone, it is simply just that good. Hands down the best movie of 2019.</div>",Positive
559,"<div class=""text show-more__control"">Its nothing short of a masterpiece. The acting and writing is just excellent. There is never a dull moment in the movie. It is one of those movies where you never have to look at the watch to see how much time has passed by. The class struggle is brought out in a humorous way that is dark and disturbing at the same time. The characters seem very real and remain fresh in memory long after the movie is over. A must watch Korean film.</div>",Positive
560,"<div class=""text show-more__control"">I've had my eye on this movie for quite a while, because I have to talk myself into watching movies with subtitles. I'm am extremely grateful that I did. I now understand the multiple reasons this movie garnered it's acclaim. Name a genre and this movie covers it. If you haven't seen it, do it.</div>",Positive
561,"<div class=""text show-more__control"">One of the best movies I've seen in year's. Thank God</div>",Positive
562,"<div class=""text show-more__control"">This movie is just different from other movies that I have watched &amp; it's reality based too.
Its just awesome how they unfold the mysteries and I'll surely say that you'll not get bored watching this movie.<br/><br/>It has a mixture of different feelings and the musics that were choosen is just perfectly matched.Besides the actors also done great job in acting.<br/><br/>To be honest,the ending was kinda unexpected and surprising to me but in conclusion i have to say that it has done a perfect ending though.
Overall its a great movie too watch for everyone because it I'll give you thrill,romance,crime, mystery, comedy and even horror vibes too.</div>",Positive
563,"<div class=""text show-more__control"">While I'm not finished with the film as I right this, this film is a social study of the wealthy and the destitute. A poor family systematically infiltrates a wealthy family, essentially taking over the house in a sense. I have a feeling that this won't end well.</div>",Positive
564,"<div class=""text show-more__control"">I thought this film didn't deserve the tow best film in oscar but I was wrong</div>",Positive
565,"<div class=""text show-more__control"">It is an awesome roller coaster ride which you dont want to stop even after the movie ends you want more and more. Perfact combination of stars awesome story something new each and every scene sticks you like a glue. And you got hangover of this movie for days.</div>",Positive
566,"<div class=""text show-more__control"">I am remarkably stingy with my 10/10 ratings. I'll be the first person to acknowledge this. If this isn't a masterpiece, then I don't know what is.<br/><br/>I was really excited to see it progress and unfold in satisfying, unexpected ways.
Never expected, from the cast to director.
I forced my friends to watch and everybody agreed with me.</div>",Positive
567,"<div class=""text show-more__control"">PARASITE is that rare movie that works for both cinephiles and an audience seeking nothing more than an entertaining two hours. For me, this is the best sort of movie, giving the audience both food for thought and a great time. Twisty, intelligent, and often laugh-out-loud funny, PARASITE is a movie that mixes and matches every genre from comedy to horror. It's beautifully shot and acted, definitely one of the best films to come out of 2019. Though it deals with South Korean society, its themes regarding the widening socioeconomic gap and the class-based prejudices which linger in our modern world are universal.</div>",Positive
568,"<div class=""text show-more__control"">Love this story, characters, humor. Everything in this movie is perfect. There's no question tags, doubts. When you are thinking that everything what could happen just happened something new appears.</div>",Positive
569,"<div class=""text show-more__control"">I don't review movies on IMDB but when I do they are mostly for the exceptional ones in my opinion. That said, there is a notion that Oscar winning movies are overhyped and though I feel there's some truth to that....this movie is an outlier! This movie deserved the ""Best Picture"" award.<br/><br/>On a side note, name a genre and this movie covers it comedy, thriller, drama, dark comedy, empathy. Hats off to the actors, producers and the director!</div>",Positive
570,"<div class=""text show-more__control"">One of the best movies I have seen so far. It is intuitive, funny and keep you watching with fascination. The best is that you can't predict the course of the movie and it continues to surprise throughout. I can highly recommend anyone to watch this movie.</div>",Positive
571,"<div class=""text show-more__control"">One of the best movies of 2019! A powerful, incredible and emotional picture.</div>",Positive
572,"<div class=""text show-more__control"">Best movie I've ever seen. The story is dark but the meanings are deep. The most of the scene was memorable.</div>",Positive
573,"<div class=""text show-more__control"">If you haven't seen this because of the subtitles, get over that quickly because you're missing out on not only this film but thousands of others. Parasite tackles capitalism and classism in present day South Korea. Visually, it is amazing. Plot-wise, it is phenomenal. There are tons of metaphors and twists that make this movie so wonderful.</div>",Positive
574,"<div class=""text show-more__control"">One of his best works. Builds unlike many movies and comes to an end in fantastic fashion. A must watch and hooks you to the point that you don't even realize you are reading subtitles.</div>",Positive
575,"<div class=""text show-more__control"">Lovely movie.but last part of the movie is just shoking.i felt like.. Wow..awesome</div>",Positive
576,"<div class=""text show-more__control"">Dark and humorous with an unexpected turn of events.<br/><br/>I think one of the best things about Parasite is that for a foreign film it doesn't feel like a foreign film. At least in my experience foreign films always felt somewhat polarizing like either you watched them or you didn't and I feel like this movie is a good starting point. It feels very familiar even though its Korean and I didn't expect it to be that way.<br/><br/>I highly recommend watching.</div>",Positive
577,"<div class=""text show-more__control"">An original movie about class ""fight"" in today's society. Bong Joon Ho never fails when he writes and directs, and i think this is his masterpiece until now. A real gem of cinematography, writing, edit and everything, really. The number of genres i've seen in this film is ridiculous, but at the same time, they're all consistent together thanks to the ability of the people that worked behind this. I also recommend this movie to who has never seen a korean/non english movie!</div>",Positive
578,"<div class=""text show-more__control"">The movie would keep you on your toes. A must watch if you want a movie from which you can extract knowledge. Use of symbols elevates this movie (get it. Elevates? You will get it after you see it)</div>",Positive
579,"<div class=""text show-more__control"">This is a remarkable film of the century which depicts many social issues we confront everyday such as class system, racism, global warming, gap between the rich and the poor and discrimination against poverty along many other social issues that we face everyday. Director Bong Joon-Ho has dealt with various topics as such in his previous films yet this film has the best story telling and cinematography as seen. This film deserves global attention not just for film lovers but for all in which we can all relate one way or another to criticise what needs attention and correction in our society. Recommend to all genre of movie lovers as this has hints of humour, comedy, action as well as drama.</div>",Positive
580,"<div class=""text show-more__control"">I've never watched a movie like this one. It's a masterpiece.</div>",Positive
581,"<div class=""text show-more__control"">There's 0 comedy from start to finish, I don't know why the tag is there.<br/><br/>Good job imdb.</div>",Positive
582,"<div class=""text show-more__control"">Cinematic Masterpiece with a mixed genre. A film that will hold you up and never bore you not even for a second. Its storyline, drastic drama which leaps up the story. Its an tecnical masterpiece cause Boon jong ho knows what he is doing and he crafted it well.
If you asked is it the movie of the decade?
Well, i can't tell it but it will be in the list.
Haooy watch.</div>",Positive
583,"<div class=""text show-more__control"">Literally so many unexpected twists and non-cliché<br/><br/>Literally I can watch this movie every single day without getting bored</div>",Positive
584,"<div class=""text show-more__control"">I saw Joker, The Irishman, Ford V Ferrari, Jojo Rabbit and Once upon a time in Hollywood but i 100% agree with this movie winning the Oscar.
Well done !</div>",Positive
585,"<div class=""text show-more__control"">Throughly enjoyable throughout, big anime fan so the subtitles were no issue.</div>",Positive
586,"<div class=""text show-more__control"">This film is Brilliant! I loved it. The portrayal of class struggles, the twists and the tense moments...amazing. This film was brilliantly executed! It is a masterpiece. If you havent seen it yet, dont wait.</div>",Positive
587,"<div class=""text show-more__control"">It is so much better to dive into this knowing nothing. I only watched the trailer prior to the movie and it shocked me after. Everything is stitched to perfection. Great commentary on society.</div>",Positive
588,"<div class=""text show-more__control"">Parasite is about a wealthy Korean family in a modern-day Downton Abbey upstairs-downstairs situation, one far more unstable than the patrician caste realises. The film could perhaps be a bit more lean and mean, and deliver its jeopardy and payoff with more despatch. But it is an enjoyable, elegant, scabrous movie about a mix of servitude and trickery that is an interesting theme in Korean cinema.</div>",Positive
589,"<div class=""text show-more__control"">I don't write long reviews, and I'm not going to here. All you need to know is that this film is one of the best I've seen in a long, long time. Acting was superb, directing was world-class, plot was near perfect. Seriously, go watch this movie right now.</div>",Positive
590,"<div class=""text show-more__control"">I was wondering about whether or not to watch this movie. Not a fan of Asian movies ... but I started watching it and within 2 minutes I was completely fascinated with it !! the purest Tarantino &amp; Almodovar style... cast, script, dialogues, etc... you don't know if laugh or cry !!</div>",Positive
591,"<div class=""text show-more__control"">Surprisingly easy to watch. It's a film on many levels starting as a gentle comedy, morphing into something a lot more macabre. Seeks to provide commentary on social class in Korea as well as a nod to the political environment of having a non friendly neighbour in the North. The title is brilliant</div>",Positive
592,"<div class=""text show-more__control"">Wow! This one really blew me away! The writing is just too good for words to describe. Each and every aspect of film making whether direction , acting , editing , production design, sound design etc. is just best it can get . When you see this movie you will go "" oh this deserves an Oscar"". And you got it right , it actually won the Oscar's. Too many reasons for it to win the Oscar's.
The writer and director Bong Joon Ho simply deserves a standing ovation and then in true Korean style, a big bow down with folded hands!</div>",Positive
593,"<div class=""text show-more__control"">""Snowpiercer"" is certainly the most competent Marxist allegory I've yet seen, so I looked forward to ""Parasite"" as a more ground-level discussion of how vast wealth warps society and leads to dire results.
It's class struggle, of course. But here it seems that Bong wants to put the lens over a peculiarly American idea: ""trickle down"".
""Trickle down"" - here it is, in color. Here it is: in detail. Complacency and entitlement at the top. Desperate scheming at the bottom.
Just what Regressive politicians all over the world say should happen.
There is even a scene with an expensive table covered with crumbs - crumbs which are then swept on the floor - crumbs from the rich man's table, which are what the Kim family is supposed to be happy with.
But they're not happy, and anyone who believes ""trickle down"" is a workable system should watch this story unfold and ask themselves: Is there dignity here? Is there peace of mind? Or is this all just leading to a terrible collision?
A strange choice for the fat cats of the Academy to mark as Best Picture - but a story that everyone needs to see.</div>",Positive
594,"<div class=""text show-more__control"">It has been a longtime since I've had a viewing experience so unique for an initial watch and even more unique for the rewatch. There is so much to appreciate about this film on a surface level and even more the deeper you look into it. Simply put amazing. This film is best to see when you don't know too much about the plot.</div>",Positive
595,"<div class=""text show-more__control"">For the first time in history, a movie which actually deserved an Oscar, received an Oscar!</div>",Positive
596,"<div class=""text show-more__control"">Joon-Ho Bong is a true master of story telling. The concept of Parasite is tremendously original, yet feels simple and close to life, and as the story progresses, unexpected twists and imagination are around every corner. The entire film is well chiseled in every aspect. The use of color and the overall cinematography/editing of the film is top class not just for an Asian film, but for any Hollywood blockbusters. Pairing Bong with the strong cast also makes the film a no-doubter masterpiece. At the end of the day, the colorful group of characters are what will be remembered the most, each and every one of them is worth savoring and are honestly beautifully crafted. Bong is also able to illustrate the inner psyche of class difference in Asian societies, where class discrepancy is wide and is one of the most significant social issue. The film is able to dive into this through a creative story that perhaps wouldn't exist anywhere else in the world, and could be food for thought for both spectrums of the scale.</div>",Positive
597,"<div class=""text show-more__control"">This movie show's that you don't need a lot of money to create a good movie just talent needed the best movie of the 2019 absolutely just watch it if my review doesn't convince you mabye 4 oscars awards can</div>",Positive
598,"<div class=""text show-more__control"">Loved the story n all casting. Beautiful pictures. Well descrption of social classes and change on human mind</div>",Positive
